time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
21-08:03:40,114.240.92.124,3,10949195,17680,8053,13,14,14,986,2638,220,1656,1639,4113,20,180,243,81664,255367,263936,0,0,4,0
21-08:04:28,111.196.90.254,3,10487496,259760,7714,191,27,26,103,393,44,471,327,873,20,207,434,4736,726300,1048576,0,0,7,0
21-08:05:25,125.33.12.93,3,10487504,76160,7714,56,20,20,76,181,28,229,287,396,20,396,584,81600,667065,1003712,0,0,1,0
21-08:05:21,114.250.250.117,3,10099881,254280,7747,195,352,78,178,582,78,1408,440,1760,19,36,110,81664,260524,262912,16,0,26,0
21-08:05:58,114.254.132.226,3,10099881,20400,7430,15,12,12,56,143,31,213,259,356,20,200,436,3328,548200,1048576,1,0,5,0
21-08:06:22,61.51.42.64,3,10736381,228480,7897,168,22,22,110,370,37,351,319,696,20,72,162,81600,594018,620160,0,0,4,0
21-08:06:33,114.249.219.136,3,10099874,263840,7428,194,23,22,39,95,42,207,240,307,20,158,319,81600,865100,1048576,2,0,5,0
21-08:06:56,111.194.36.163,10,10949195,185900,8424,143,14,13,19,48,13,138,219,248,8,21,78,81600,518046,522944,191,0,50,0
21-08:07:47,123.121.92.50,3,10099874,65280,7429,48,22,22,472,1534,124,1246,1014,2796,20,210,261,81600,720565,856832,0,0,3,0
21-08:08:48,114.253.65.215,3,10949195,57120,8054,42,11,11,42,85,20,81,242,285,20,97,185,81600,849764,954752,0,0,3,0
21-08:08:52,123.113.53.61,3,10099881,102000,7429,75,19,14,59,118,16,143,259,318,20,160,241,4864,228278,262400,0,0,3,0
21-08:08:13,114.251.58.234,20,10949203,350880,8055,258,18,18,203,1005,45,607,445,1531,11,28,193,81664,195956,197120,55,0,60,0
21-08:09:7,111.207.64.197,3,10483330,100715,7711,76,35,31,51,218,26,365,259,542,8,41,208,81600,933246,1048576,7,0,15,0
21-08:09:39,123.115.34.175,3,10949203,9520,8053,7,23,23,80,177,31,235,292,485,20,187,196,81664,194678,198656,0,0,0,0
21-08:10:16,114.246.128.104,72,10949195,269280,8053,198,22,22,109,283,49,290,334,527,20,177,343,81600,753825,894912,2,0,3,0
21-08:10:42,111.197.206.80,3,10491219,25840,7716,19,84,20,84,147,32,223,290,369,20,226,246,81664,254990,263936,0,0,0,0
21-08:10:42,114.243.115.207,3,10099874,1761200,7428,1295,19,19,27,124,11,108,226,324,12,42,219,81600,995937,1048576,8,0,19,0
21-08:11:2,111.202.222.228,44,10949195,1972144,8053,1451,26,25,140,1197,300,2705,1287,5323,4,33,145,81600,1001966,1048576,37,7,37,7
21-08:12:30,111.194.203.163,3,10949203,115600,8054,85,16,16,39,71,11,51,238,271,20,133,244,81664,256913,263936,0,0,5,0
21-08:13:9,111.194.215.158,3,10487496,40800,7715,30,19,19,76,248,30,214,279,448,20,175,425,81600,725477,843200,1,0,7,0
21-08:12:54,111.193.30.247,3,10099881,273360,7429,201,23,22,473,971,68,589,777,1486,5,163,331,81600,729258,908480,1,0,5,1
21-08:16:31,124.64.65.158,127,10949195,1183200,8053,870,12,12,65,284,48,337,296,602,6,120,327,81600,840577,1048576,7,0,9,0
21-08:13:53,114.247.60.216,13,10736381,15289010,7897,11242,29,29,34,667,18,2791,281,3499,5,7,70,81600,510875,522944,34,2,39,2
21-08:13:53,114.247.60.216,3,10736373,16128240,7897,11859,29,29,33,571,17,2762,271,3333,5,7,105,81600,514629,522944,15,0,25,8
21-08:16:49,114.244.207.127,73,10099874,1327360,7429,976,24,24,380,1902,177,2056,1259,3958,20,246,615,81600,756876,1048576,3,0,4,0
21-08:15:58,114.241.222.14,3,10949203,76730,8054,57,29,29,106,249,31,300,326,120000,2,164,243,81664,255960,263936,1,0,3,0
21-08:20:7,123.116.249.39,3,10483330,388960,7711,286,24,24,58,174,38,203,260,379,20,122,236,81600,518681,816000,0,0,6,0
21-08:20:57,114.242.250.155,3,10099881,23120,7429,17,12,11,12,16,5,26,212,216,20,385,411,1280,53956,558336,0,0,0,0
21-08:19:23,61.149.142.110,115,10306715,703120,7580,517,22,22,156,1178,88,3391,468,120000,6,156,195,81664,194425,198656,5,0,6,0
21-08:22:38,124.65.245.62,127,10099881,1081200,7429,795,18,18,626,1040,41,224,832,1243,6,191,433,81600,767305,1009152,3,0,5,0
21-08:24:30,123.118.118.188,3,10949203,6800,8055,5,15,15,77,200,32,344,290,544,20,218,245,0,226491,263936,0,0,0,0
21-08:21:10,124.65.145.130,3,10099881,545242,7427,401,64,37,140,2030,258,2191,551,3608,5,54,120,3968,20005,522944,4,0,11,1
21-08:25:26,123.116.163.209,3,10949203,319600,8054,235,15,15,42,82,20,71,242,282,20,105,230,81600,498360,522944,0,0,3,0
21-08:25:47,111.193.57.91,3,10483338,224400,7711,165,26,26,120,179,24,79,319,379,20,277,436,81600,759723,1048576,1,0,3,0
21-08:25:35,111.194.83.156,26,10487504,1044480,7714,768,21,18,36,765,70,2075,372,2840,5,36,106,81600,509984,522944,25,0,25,13
21-08:26:2,114.253.115.87,3,10099874,301920,7429,222,21,21,250,427,41,257,470,683,20,249,434,81600,664926,840512,0,0,3,0
21-08:23:49,123.121.206.59,94,10669467,1475600,7846,1085,28,28,317,2695,98,1332,644,120000,10,73,244,81664,258883,263936,6,0,14,0
21-08:28:46,111.199.41.255,3,10949195,299200,8053,220,16,16,21,29,14,52,220,229,20,123,230,81600,805822,903040,0,0,5,0
21-08:28:38,111.196.206.121,92,10099881,2789360,7429,2051,20,20,27,67,16,85,227,267,5,19,245,81600,510956,522944,77,0,85,1
21-08:29:25,111.196.9.78,3,10120271,161840,7442,119,26,26,71,200,29,209,273,409,20,68,211,13632,660910,718080,0,0,7,0
21-08:29:25,111.196.9.78,3,10120279,156400,7443,115,27,27,71,192,32,184,271,120000,2,72,189,13632,488009,522944,1,0,6,0
21-08:33:46,114.246.224.224,3,10099874,137360,7429,101,17,17,62,169,34,198,262,369,20,157,244,0,201472,263936,0,0,3,0
21-08:35:18,123.121.11.160,33,10949203,141700,8424,109,25,25,48,98,14,103,247,298,20,77,189,81664,194863,197120,179,0,8,0
21-08:37:7,114.246.233.210,3,10491219,0,7717,0,19,19,78,160,22,127,277,360,20,348,436,70400,317432,522944,0,0,0,0
21-08:38:45,125.34.157.183,3,10099874,0,7428,0,20,20,56,309,15,129,255,509,20,185,195,81664,194030,198656,0,0,0,0
21-08:39:0,123.121.99.115,3,10063307,1083467,6990,754,11,11,15,19,6,26,215,219,6,15,31,26260,128650,129940,109,0,164,0
21-08:40:47,125.33.205.224,3,10099881,354960,7429,261,22,22,123,778,58,484,484,2161,5,206,434,81600,574262,718080,1,0,4,1
21-08:40:6,111.192.24.247,3,10949195,144539,8053,107,18,18,122,512,42,433,361,120000,2,110,195,81664,193831,198656,1,0,6,0
21-08:41:2,114.253.188.40,3,10949195,341220,7543,235,0,80,504,2293,380,3359,1559,5652,8,37,73,87616,977166,1048576,8,3,13,0
21-08:43:3,114.248.83.234,3,10099881,233920,7429,172,26,26,167,625,83,471,415,1096,20,76,226,81600,534826,1048576,1,0,7,0
21-08:43:31,123.114.211.23,3,10491219,660288,7248,456,12,12,28,248,20,324,235,644,14,44,105,87616,510794,522880,3,0,17,0
21-08:44:32,124.65.18.45,3,10099881,395760,7429,291,15,15,106,501,71,554,364,1169,6,79,176,81600,566858,603840,3,1,10,0
21-08:45:21,111.193.9.42,3,10099881,50320,7429,37,20,20,114,461,31,370,360,1007,5,168,437,81600,779463,1048576,2,0,6,1
21-08:47:33,123.115.104.85,3,10099881,72080,7429,53,29,24,75,173,20,118,275,373,20,129,146,81600,488261,522944,0,0,1,0
21-08:48:18,125.34.91.132,3,10949195,1024080,8053,753,15,15,80,233,19,96,280,433,20,125,370,81600,862958,998272,0,0,6,0
21-08:49:17,114.249.184.246,3,10099881,548080,7429,403,14,14,90,298,19,153,293,747,5,102,377,81600,843413,938432,2,0,4,1
21-08:49:19,114.255.28.23,3,10487504,1142400,7713,840,51,18,410,1543,102,1552,833,2698,6,73,159,13632,559257,810560,0,0,7,0
21-08:49:56,111.193.68.129,3,10099881,542640,7429,399,29,29,72,183,36,222,273,385,17,41,140,81600,687800,718080,3,0,21,0
21-08:50:22,111.199.239.51,3,10487496,579360,7714,426,47,47,69,174,23,179,269,374,10,16,66,81600,591472,633792,149,0,155,0
21-08:50:56,123.115.2.185,3,10949203,443360,8054,326,27,25,83,871,45,655,310,1657,6,48,245,81664,253412,263936,15,0,23,0
21-08:51:17,114.241.179.142,70,10099874,204000,7428,150,25,19,23,38,13,75,223,238,12,25,100,81600,508661,693632,40,0,37,0
21-08:52:31,114.252.16.141,127,10949203,1691840,8054,1244,52,52,309,920,59,598,579,120000,2,157,411,81600,888414,1048576,4,0,5,0
21-08:55:48,114.247.188.83,9,10487496,5014320,7714,3687,14,12,22,133,22,288,224,413,6,14,313,3584,568453,1048576,87,0,97,0
21-08:57:12,61.149.207.58,3,10949203,165920,8056,122,22,22,156,392,139,812,454,1063,5,124,266,0,655238,1048576,2,0,3,1
21-08:57:33,125.34.51.105,3,10099874,281520,7428,207,20,19,65,414,47,849,329,1148,5,53,108,81600,510458,522944,7,1,14,1
21-08:59:13,114.254.175.198,3,10099881,35360,7429,26,21,21,101,201,28,142,300,401,20,95,185,81600,497057,522944,0,0,3,0
21-08:59:18,123.120.248.17,3,10949203,469882,8052,346,16,16,57,161,35,170,257,361,20,143,333,13632,863163,1048576,0,0,5,0
21-09:00:27,111.192.226.24,3,10517664,507280,7735,373,22,22,24,42,7,75,224,120000,2,51,103,81600,631038,652800,2,0,7,0
21-09:02:55,114.242.40.89,3,10346303,1947520,7610,1432,18,18,25,93,12,154,225,293,6,18,199,81664,262583,263936,86,0,127,0
21-09:02:55,114.242.40.89,24,10346311,2178720,7610,1602,35,19,25,75,13,131,225,275,5,16,150,81664,261112,262400,106,0,116,1
21-09:05:22,124.65.22.215,3,10949203,115998,8054,110,44,19,35,73,38,178,241,1234,6,68,114,81600,725727,1048576,1,0,2,0
21-09:05:20,114.245.202.102,3,10386563,876140,7318,617,18,18,26,30,5,36,225,230,8,17,51,32000,257853,262144,83,0,102,0
